table,src_res,src_x,src_y,dst_res,dst_x,dst_y,codeword,owner,owner_evidence,reason
rrg_edges_full.csv,RMUX25,19,3,RMUX00,19,3,5;9,X19Y6_RMUX73,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,3,RMUX01,19,3,5;9,X19Y6_RMUX73,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,4,RMUX00,19,1,6;9,X19Y5_RMUX73,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,4,RMUX00,19,3,6;9,X19Y7_RMUX73,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,4,RMUX00,19,4,5;9,X19Y7_RMUX73,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,4,RMUX01,19,4,5;9,X19Y7_RMUX73,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,5,RMUX00,19,2,6;9,X19Y6_RMUX73,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,5,RMUX00,19,4,6;9,X19Y8_RMUX73,63,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,5,RMUX00,19,5,5;9,X19Y8_RMUX73,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,5,RMUX01,19,5,5;9,X19Y8_RMUX73,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,6,RMUX00,19,3,6;9,X19Y7_RMUX73,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,6,RMUX00,19,5,6;9,X19Y9_RMUX73,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,6,RMUX00,19,6,5;9,X19Y9_RMUX73,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,6,RMUX01,19,6,5;9,X19Y9_RMUX73,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,7,RMUX00,19,4,6;9,X19Y8_RMUX73,63,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,7,RMUX00,19,6,6;9,X19Y10_RMUX73,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,7,RMUX00,19,7,5;9,X19Y10_RMUX73,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,7,RMUX01,19,7,5;9,X19Y10_RMUX73,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,8,RMUX00,19,5,6;9,X19Y9_RMUX73,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,8,RMUX00,19,7,6;9,X19Y11_RMUX73,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,8,RMUX00,19,8,5;9,X19Y11_RMUX73,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,8,RMUX01,19,8,5;9,X19Y11_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,9,RMUX00,19,6,6;9,X19Y10_RMUX73,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,9,RMUX00,19,8,6;9,X19Y12_RMUX73,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,9,RMUX00,19,9,5;9,X19Y12_RMUX73,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,19,9,RMUX01,19,9,5;9,X19Y12_RMUX73,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,2,1,RMUX01,2,1,5;9,X2Y4_RMUX73,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,1,RMUX00,20,1,5;9,X20Y4_RMUX73,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,1,RMUX01,20,1,5;9,X20Y4_RMUX73,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,10,RMUX00,20,7,6;9,X20Y11_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,11,RMUX00,20,8,6;9,X20Y12_RMUX73,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,2,RMUX00,20,1,6;9,X20Y5_RMUX73,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,2,RMUX00,20,2,5;9,X20Y5_RMUX73,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,2,RMUX01,20,2,5;9,X20Y5_RMUX73,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,3,RMUX00,20,2,6;9,X20Y6_RMUX73,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,3,RMUX00,20,3,5;9,X20Y6_RMUX73,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,3,RMUX01,20,3,5;9,X20Y6_RMUX73,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,4,RMUX00,20,1,6;9,X20Y5_RMUX73,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,4,RMUX00,20,3,6;9,X20Y7_RMUX73,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,4,RMUX00,20,4,5;9,X20Y7_RMUX73,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,4,RMUX01,20,4,5;9,X20Y7_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,5,RMUX00,20,2,6;9,X20Y6_RMUX73,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,5,RMUX00,20,4,6;9,X20Y8_RMUX73,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,5,RMUX00,20,5,5;9,X20Y8_RMUX73,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,5,RMUX01,20,5,5;9,X20Y8_RMUX73,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,6,RMUX00,20,3,6;9,X20Y7_RMUX73,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,6,RMUX00,20,5,6;9,X20Y9_RMUX73,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,6,RMUX00,20,6,5;9,X20Y9_RMUX73,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,6,RMUX01,20,6,5;9,X20Y9_RMUX73,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,7,RMUX00,20,4,6;9,X20Y8_RMUX73,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,7,RMUX00,20,6,6;9,X20Y10_RMUX73,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,7,RMUX00,20,7,5;9,X20Y10_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,7,RMUX01,20,7,5;9,X20Y10_RMUX73,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,8,RMUX00,20,5,6;9,X20Y9_RMUX73,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,8,RMUX00,20,7,6;9,X20Y11_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,8,RMUX00,20,8,5;9,X20Y11_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,9,RMUX00,20,6,6;9,X20Y10_RMUX73,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,9,RMUX00,20,8,6;9,X20Y12_RMUX73,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,9,RMUX00,20,9,5;9,X20Y12_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,20,9,RMUX01,20,9,5;9,X20Y12_RMUX73,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,3,1,RMUX00,3,1,5;9,X3Y4_RMUX73,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,3,1,RMUX01,3,1,5;9,X3Y4_RMUX73,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,4,1,RMUX00,4,1,5;9,X4Y4_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,4,1,RMUX01,4,1,5;9,X4Y4_RMUX73,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,5,1,RMUX00,5,1,5;9,X5Y4_RMUX73,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,5,1,RMUX01,5,1,5;9,X5Y4_RMUX73,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,6,1,RMUX00,6,1,5;9,X6Y4_RMUX73,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,6,1,RMUX01,6,1,5;9,X6Y4_RMUX73,40,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,7,1,RMUX00,7,1,5;9,X7Y4_RMUX73,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,7,1,RMUX01,7,1,5;9,X7Y4_RMUX73,54,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,8,1,RMUX00,8,1,5;9,X8Y4_RMUX73,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,8,1,RMUX01,8,1,5;9,X8Y4_RMUX73,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,9,1,RMUX00,9,1,5;9,X9Y4_RMUX73,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX25,9,1,RMUX01,9,1,5;9,X9Y4_RMUX73,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,10,RMUX04,14,11,2;9,X14Y7_RMUX75,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,10,RMUX11,14,11,2;9,X14Y7_RMUX75,83,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,10,RMUX15,14,11,2;9,X14Y7_RMUX75,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,10,RMUX20,14,11,2;9,X14Y7_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,11,RMUX04,14,12,2;9,X14Y8_RMUX75,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,11,RMUX11,14,12,2;9,X14Y8_RMUX75,78,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,11,RMUX20,14,12,2;9,X14Y8_RMUX75,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,4,RMUX04,14,5,2;9,X14Y1_RMUX75,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,4,RMUX11,14,5,2;9,X14Y1_RMUX75,40,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,5,RMUX04,14,6,2;9,X14Y2_RMUX75,54,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,5,RMUX11,14,6,2;9,X14Y2_RMUX75,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,5,RMUX15,14,6,2;9,X14Y2_RMUX75,88,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,6,RMUX04,14,7,2;9,X14Y3_RMUX75,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,6,RMUX11,14,7,2;9,X14Y3_RMUX75,100,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,7,RMUX04,14,8,2;9,X14Y4_RMUX75,74,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,7,RMUX11,14,8,2;9,X14Y4_RMUX75,81,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,8,RMUX04,14,9,2;9,X14Y5_RMUX75,65,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,8,RMUX11,14,9,2;9,X14Y5_RMUX75,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,8,RMUX20,14,11,2;9,X14Y7_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,9,RMUX04,14,10,2;9,X14Y6_RMUX75,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,9,RMUX11,14,10,2;9,X14Y6_RMUX75,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,9,RMUX15,14,10,2;9,X14Y6_RMUX75,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,14,9,RMUX20,14,12,2;9,X14Y8_RMUX75,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,10,RMUX04,15,11,2;9,X15Y7_RMUX75,59,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,10,RMUX11,15,11,2;9,X15Y7_RMUX75,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,10,RMUX20,15,11,2;9,X15Y7_RMUX75,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,11,RMUX04,15,12,2;9,X15Y8_RMUX75,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,11,RMUX11,15,12,2;9,X15Y8_RMUX75,68,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,11,RMUX15,15,12,2;9,X15Y8_RMUX75,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,11,RMUX20,15,12,2;9,X15Y8_RMUX75,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,2,RMUX20,15,5,2;9,X15Y1_RMUX75,89,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,3,RMUX20,15,6,2;9,X15Y2_RMUX75,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,4,RMUX04,15,5,2;9,X15Y1_RMUX75,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,4,RMUX11,15,5,2;9,X15Y1_RMUX75,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,4,RMUX15,15,5,2;9,X15Y1_RMUX75,75,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,4,RMUX20,15,5,2;9,X15Y1_RMUX75,89,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,4,RMUX20,15,7,2;9,X15Y3_RMUX75,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,5,RMUX04,15,6,2;9,X15Y2_RMUX75,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,5,RMUX11,15,6,2;9,X15Y2_RMUX75,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,5,RMUX20,15,6,2;9,X15Y2_RMUX75,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,5,RMUX20,15,8,2;9,X15Y4_RMUX75,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,6,RMUX04,15,7,2;9,X15Y3_RMUX75,63,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,6,RMUX11,15,7,2;9,X15Y3_RMUX75,68,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,6,RMUX20,15,7,2;9,X15Y3_RMUX75,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,6,RMUX20,15,9,2;9,X15Y5_RMUX75,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,7,RMUX04,15,8,2;9,X15Y4_RMUX75,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,7,RMUX11,15,8,2;9,X15Y4_RMUX75,60,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,7,RMUX15,15,8,2;9,X15Y4_RMUX75,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,7,RMUX20,15,10,2;9,X15Y6_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,7,RMUX20,15,8,2;9,X15Y4_RMUX75,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,8,RMUX04,15,9,2;9,X15Y5_RMUX75,78,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,8,RMUX11,15,9,2;9,X15Y5_RMUX75,71,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,8,RMUX15,15,9,2;9,X15Y5_RMUX75,69,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,8,RMUX20,15,11,2;9,X15Y7_RMUX75,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,8,RMUX20,15,9,2;9,X15Y5_RMUX75,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,9,RMUX04,15,10,2;9,X15Y6_RMUX75,75,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,9,RMUX11,15,10,2;9,X15Y6_RMUX75,64,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,9,RMUX20,15,10,2;9,X15Y6_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,15,9,RMUX20,15,12,2;9,X15Y8_RMUX75,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,10,RMUX04,16,11,2;9,X16Y7_RMUX75,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,10,RMUX11,16,11,2;9,X16Y7_RMUX75,67,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,10,RMUX20,16,11,2;9,X16Y7_RMUX75,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,11,RMUX04,16,12,2;9,X16Y8_RMUX75,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,11,RMUX11,16,12,2;9,X16Y8_RMUX75,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,11,RMUX20,16,12,2;9,X16Y8_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,2,RMUX20,16,5,2;9,X16Y1_RMUX75,79,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,3,RMUX20,16,6,2;9,X16Y2_RMUX75,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,4,RMUX04,16,5,2;9,X16Y1_RMUX75,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,4,RMUX11,16,5,2;9,X16Y1_RMUX75,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,4,RMUX15,16,5,2;9,X16Y1_RMUX75,71,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,4,RMUX20,16,5,2;9,X16Y1_RMUX75,79,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,4,RMUX20,16,7,2;9,X16Y3_RMUX75,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,5,RMUX04,16,6,2;9,X16Y2_RMUX75,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,5,RMUX11,16,6,2;9,X16Y2_RMUX75,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,5,RMUX20,16,6,2;9,X16Y2_RMUX75,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,5,RMUX20,16,8,2;9,X16Y4_RMUX75,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,6,RMUX04,16,7,2;9,X16Y3_RMUX75,60,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,6,RMUX11,16,7,2;9,X16Y3_RMUX75,79,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,6,RMUX20,16,7,2;9,X16Y3_RMUX75,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,6,RMUX20,16,9,2;9,X16Y5_RMUX75,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,7,RMUX04,16,8,2;9,X16Y4_RMUX75,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,7,RMUX11,16,8,2;9,X16Y4_RMUX75,62,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,7,RMUX15,16,8,2;9,X16Y4_RMUX75,74,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,7,RMUX20,16,10,2;9,X16Y6_RMUX75,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,7,RMUX20,16,8,2;9,X16Y4_RMUX75,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,8,RMUX04,16,9,2;9,X16Y5_RMUX75,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,8,RMUX11,16,9,2;9,X16Y5_RMUX75,82,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,8,RMUX20,16,11,2;9,X16Y7_RMUX75,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,8,RMUX20,16,9,2;9,X16Y5_RMUX75,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,9,RMUX04,16,10,2;9,X16Y6_RMUX75,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,9,RMUX11,16,10,2;9,X16Y6_RMUX75,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,9,RMUX20,16,10,2;9,X16Y6_RMUX75,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,16,9,RMUX20,16,12,2;9,X16Y8_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,10,RMUX04,17,11,2;9,X17Y7_RMUX75,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,10,RMUX11,17,11,2;9,X17Y7_RMUX75,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,10,RMUX20,17,11,2;9,X17Y7_RMUX75,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,11,RMUX04,17,12,2;9,X17Y8_RMUX75,42,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,11,RMUX11,17,12,2;9,X17Y8_RMUX75,64,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,11,RMUX20,17,12,2;9,X17Y8_RMUX75,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,2,RMUX20,17,5,2;9,X17Y1_RMUX75,90,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,3,RMUX20,17,6,2;9,X17Y2_RMUX75,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,4,RMUX04,17,5,2;9,X17Y1_RMUX75,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,4,RMUX11,17,5,2;9,X17Y1_RMUX75,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,4,RMUX20,17,5,2;9,X17Y1_RMUX75,90,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,4,RMUX20,17,7,2;9,X17Y3_RMUX75,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,5,RMUX04,17,6,2;9,X17Y2_RMUX75,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,5,RMUX11,17,6,2;9,X17Y2_RMUX75,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,5,RMUX15,17,6,2;9,X17Y2_RMUX75,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,5,RMUX20,17,6,2;9,X17Y2_RMUX75,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,5,RMUX20,17,8,2;9,X17Y4_RMUX75,42,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,6,RMUX04,17,7,2;9,X17Y3_RMUX75,57,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,6,RMUX11,17,7,2;9,X17Y3_RMUX75,62,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX27,17,6,RMUX20,17,7,2;9,X17Y3_RMUX75,66,codeword attributed to a uniquely vendor-used member
